,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovated_last_20,age
1569,284950.0,4,1.5,2000,6778,1.0,0,0,4_Good,7_Average,0,53
1570,776500.0,4,1.5,2290,10372,1.0,0,0,3_Average,7_Average,0,50
1571,525000.0,4,2.5,2400,10070,1.0,0,0,3_Average,7_Average,0,48
1572,303000.0,3,2.5,1850,4957,2.0,0,0,3_Average,8_Good,0,16
1573,722080.0,3,3.25,3680,7650,2.0,0,0,3_Average,9_Better,0,27
1574,140000.0,3,1.0,1060,7473,1.0,0,0,3_Average,7_Average,0,56
1575,235000.0,3,1.0,1060,7473,1.0,0,0,3_Average,7_Average,0,56
1576,440000.0,3,1.0,1610,5500,1.5,0,0,3_Average,7_Average,0,112
1577,605000.0,3,1.75,2330,6000,1.5,0,0,4_Good,7_Average,0,75
1578,380000.0,2,1.0,1210,4800,1.0,0,0,3_Average,8_Good,0,65
1579,352000.0,4,1.0,1530,8890,1.0,0,0,3_Average,7_Average,0,90
1580,420000.0,4,2.25,2270,12000,1.0,0,0,4_Good,7_Average,0,36
1581,1180000.0,4,2.0,2590,7220,2.0,0,1,4_Good,10_Very_Good,0,85
1582,1380000.0,3,1.5,1850,10572,1.0,0,0,4_Good,8_Good,0,62
1583,300000.0,3,1.5,1500,14750,1.5,0,0,4_Good,6_Low_Average,0,82
1584,1150000.0,4,3.25,4740,49091,2.0,0,0,3_Average,11_Excellent,0,25
1585,453500.0,2,1.5,1710,4189,1.0,0,1,5_Very_Good,7_Average,0,64
1586,443500.0,3,2.0,1920,7598,1.0,0,0,4_Good,8_Good,0,43
1587,332000.0,2,1.0,1150,8138,1.0,0,0,3_Average,7_Average,0,61
1588,655000.0,3,2.5,2320,4721,2.0,0,0,3_Average,8_Good,0,11
1589,475000.0,4,1.0,1420,6000,1.5,0,0,3_Average,7_Average,0,65
1590,372500.0,3,1.75,1550,12956,1.0,0,0,3_Average,7_Average,0,27
1591,1050000.0,4,2.5,2920,7200,1.0,0,1,3_Average,8_Good,1,94
1592,500000.0,3,1.75,1620,4200,1.0,0,0,5_Very_Good,7_Average,0,70
1593,900000.0,6,2.75,2300,24773,1.5,0,0,4_Good,9_Better,0,65
1594,327500.0,3,1.0,1070,7140,1.0,0,0,3_Average,7_Average,0,26
1595,390000.0,3,1.75,1790,7123,1.0,0,0,3_Average,7_Average,0,102
1596,451101.0,2,1.5,1510,1962,2.0,0,0,4_Good,8_Good,0,30
1597,455000.0,4,1.0,1340,5800,1.5,0,1,3_Average,7_Average,0,101
1598,650000.0,4,2.5,3350,46748,2.0,0,0,3_Average,10_Very_Good,0,11
1599,895000.0,3,2.5,2500,7746,2.0,0,0,4_Good,10_Very_Good,0,22
1600,800000.0,4,2.25,2350,10664,1.0,0,1,2_Fair,7_Average,0,63
1601,703770.0,4,2.25,2550,12918,2.0,0,0,3_Average,9_Better,0,28
1602,249950.0,3,1.75,1320,10454,1.0,0,0,4_Good,7_Average,0,47
1603,512000.0,2,2.0,1270,3881,1.0,0,0,4_Good,6_Low_Average,0,89
1604,780000.0,5,2.5,3480,74052,1.0,0,0,4_Good,8_Good,0,43
1605,336000.0,3,2.25,2820,11625,2.0,0,0,3_Average,8_Good,0,29
1606,285000.0,3,2.0,2110,6900,1.5,0,0,5_Very_Good,6_Low_Average,0,60
1607,229900.0,3,1.75,1100,7224,1.0,0,0,3_Average,7_Average,0,34
1608,667500.0,4,3.0,1920,4000,1.5,0,0,4_Good,8_Good,0,84
1609,378000.0,4,2.5,1890,12236,1.0,0,0,3_Average,7_Average,0,37
1610,454000.0,3,2.5,2530,43733,2.0,0,0,3_Average,8_Good,0,24
1611,537500.0,4,2.5,2550,4630,2.0,0,0,3_Average,7_Average,0,10
1612,425000.0,3,1.0,1550,4160,1.5,0,0,4_Good,6_Low_Average,0,89
1613,290000.0,3,2.0,1760,6600,1.0,0,0,3_Average,7_Average,0,17
1614,349500.0,3,2.0,1270,3600,1.0,0,0,3_Average,7_Average,0,52
1615,370000.0,3,2.75,1250,1655,2.0,0,0,3_Average,7_Average,0,9
1616,549500.0,3,1.75,1620,8438,1.0,0,0,4_Good,8_Good,0,54
1617,245000.0,2,1.0,710,6322,1.0,0,0,3_Average,6_Low_Average,0,73
1618,208000.0,3,1.75,1070,7200,1.0,0,0,3_Average,7_Average,0,21
1619,248000.0,4,2.25,2320,8760,1.0,0,0,4_Good,8_Good,0,49
1620,610000.0,4,3.25,5450,37058,1.5,0,0,5_Very_Good,9_Better,0,31
1621,550000.0,4,2.5,1670,5116,2.0,0,0,3_Average,8_Good,0,16
1622,750000.0,3,2.75,3010,206910,2.0,0,1,3_Average,10_Very_Good,0,14
1623,192000.0,2,1.75,1340,7380,1.0,0,0,3_Average,6_Low_Average,0,75
1624,169317.0,2,1.0,790,4000,1.0,0,1,3_Average,7_Average,0,107
1625,1200000.0,4,3.5,3400,3850,2.5,0,0,3_Average,10_Very_Good,0,7
1626,880000.0,2,1.0,1530,6350,1.5,0,0,4_Good,7_Average,0,92
1627,210000.0,1,1.0,930,7129,1.0,0,0,3_Average,6_Low_Average,0,67
1628,180500.0,3,1.5,1540,9800,1.0,0,0,3_Average,7_Average,0,42
1629,540000.0,4,2.0,1990,29078,2.0,0,0,3_Average,9_Better,0,31
1630,520000.0,3,1.75,2300,35722,1.0,0,0,3_Average,9_Better,0,31
1631,177500.0,3,1.5,1220,6000,1.0,0,0,3_Average,7_Average,0,47
1632,415000.0,3,1.75,2380,5650,1.0,0,1,4_Good,8_Good,0,59
1633,495000.0,4,2.5,2020,7200,1.0,0,0,5_Very_Good,7_Average,0,47
1634,325000.0,3,2.25,1890,9646,1.0,0,0,3_Average,8_Good,0,49
1635,440000.0,2,1.75,1330,4903,1.0,0,0,3_Average,7_Average,0,30
1636,411000.0,3,1.75,1490,9844,1.0,0,0,4_Good,7_Average,0,56
1637,810000.0,5,3.5,3550,9600,2.0,0,0,3_Average,9_Better,0,17
1638,561750.0,5,1.75,2040,8996,1.0,0,1,4_Good,7_Average,0,53
1639,835100.0,4,2.5,2380,12573,1.0,0,0,4_Good,9_Better,0,52
1640,450000.0,3,2.25,1780,9969,1.0,0,0,3_Average,8_Good,0,30
1641,238000.0,3,2.5,1650,2807,2.0,0,0,3_Average,7_Average,0,11
1642,299000.0,3,1.0,1510,142803,1.0,0,0,3_Average,7_Average,0,41
1643,570000.0,2,1.0,1100,6240,1.0,0,0,4_Good,7_Average,0,74
1644,340000.0,3,1.75,2190,12626,2.0,0,0,4_Good,8_Good,0,37
1645,450000.0,2,1.75,1760,2275,1.5,0,0,3_Average,6_Low_Average,0,103
1646,272750.0,4,1.5,1800,8786,1.0,0,0,3_Average,7_Average,0,49
1647,520000.0,4,2.0,2000,6380,2.0,0,0,4_Good,6_Low_Average,0,66
1648,284950.0,3,1.0,990,10723,1.0,0,0,5_Very_Good,7_Average,0,55
1649,255000.0,2,1.5,1480,9660,1.0,0,0,3_Average,7_Average,0,66
1650,231500.0,2,1.0,1200,9488,1.0,0,0,5_Very_Good,7_Average,0,74
1651,415000.0,1,2.0,3000,204732,2.5,0,1,3_Average,8_Good,0,36
1652,330000.0,4,2.5,3504,6000,2.0,0,0,3_Average,7_Average,0,9
1653,365000.0,3,1.5,1300,12240,1.0,0,0,3_Average,7_Average,0,52
1654,425000.0,4,2.0,1330,9188,1.5,0,0,3_Average,7_Average,1,87
1655,400000.0,4,1.75,1850,6480,1.0,0,0,4_Good,7_Average,0,57
1656,335000.0,4,2.5,2240,9701,2.0,0,0,3_Average,9_Better,0,26
1657,342000.0,3,3.0,1260,1251,2.0,0,0,3_Average,7_Average,0,12
1659,331500.0,4,1.75,1820,14319,1.0,0,0,4_Good,7_Average,0,46
1660,960000.0,3,2.5,1730,4102,3.0,1,1,3_Average,8_Good,0,19
1661,720500.0,4,2.5,3350,35298,2.0,0,0,4_Good,9_Better,0,30
1662,830000.0,3,2.5,3370,6550,2.0,0,1,4_Good,8_Good,1,103
1663,662990.0,3,1.75,1240,3600,1.5,0,0,5_Very_Good,7_Average,0,89
1664,220000.0,4,2.0,2340,10507,1.5,0,0,4_Good,6_Low_Average,0,56
1665,349950.0,5,2.0,1880,4179,1.0,0,0,3_Average,7_Average,1,63
1666,550000.0,3,2.0,1810,2159,1.0,0,0,3_Average,7_Average,0,93
1667,396000.0,3,1.75,2340,5668,1.0,0,0,4_Good,6_Low_Average,0,74
1668,635000.0,4,1.5,2820,4000,2.0,0,0,3_Average,7_Average,0,104
1669,293000.0,3,1.0,1020,7650,1.0,0,0,3_Average,7_Average,0,75
1670,339000.0,3,2.25,2090,10120,1.0,0,0,4_Good,7_Average,0,36
1671,285000.0,4,2.25,1830,8734,2.0,0,0,4_Good,7_Average,0,24
1672,775000.0,6,2.75,2980,5000,1.5,0,0,3_Average,7_Average,0,99
1673,224000.0,4,1.5,1600,9289,1.0,0,0,4_Good,7_Average,0,56
1674,2250000.0,4,3.5,4440,8125,2.0,0,1,5_Very_Good,10_Very_Good,0,93
1675,165050.0,3,1.0,1200,8514,1.0,0,0,3_Average,7_Average,0,56
1677,445000.0,5,3.0,2930,5500,1.0,0,0,3_Average,7_Average,0,64
1678,510000.0,3,2.25,2370,38639,1.0,0,0,3_Average,8_Good,0,37
1679,1230000.0,4,2.5,3040,7000,2.0,0,0,3_Average,9_Better,0,14
1680,390000.0,3,1.5,1610,13500,1.0,0,0,3_Average,7_Average,0,45
1681,460000.0,3,2.25,2350,10450,1.0,0,0,3_Average,8_Good,0,38
1682,700000.0,3,1.75,2000,14733,1.0,0,0,4_Good,8_Good,0,57
1683,874150.0,4,3.5,3530,14406,2.0,0,1,3_Average,10_Very_Good,0,28
1684,470000.0,3,2.25,2220,9800,2.0,0,0,3_Average,8_Good,0,28
1685,374000.0,3,1.75,2000,9416,1.0,0,0,4_Good,6_Low_Average,0,54
1686,510000.0,2,1.75,1210,131115,1.5,0,0,5_Very_Good,7_Average,0,65
1687,467000.0,2,2.5,1140,1181,3.0,0,0,3_Average,8_Good,0,8
1688,576000.0,4,2.5,2440,28405,2.0,0,0,3_Average,8_Good,0,13
1689,196440.0,3,2.0,1560,7352,1.0,0,0,3_Average,6_Low_Average,0,23
1690,825000.0,4,2.5,3210,18901,2.0,0,0,3_Average,10_Very_Good,0,22
1691,281000.0,2,1.0,930,2600,1.0,0,0,3_Average,7_Average,0,34
1692,326000.0,3,2.5,1782,1577,3.0,0,0,3_Average,7_Average,0,15
1693,340000.0,3,1.75,1740,46580,1.0,0,0,4_Good,7_Average,0,35
1694,440000.0,5,1.75,3690,36036,1.0,0,0,3_Average,9_Better,0,30
1695,749000.0,4,2.5,2930,18199,2.0,0,0,3_Average,9_Better,0,17
1696,340000.0,4,1.0,1230,8316,1.5,0,0,3_Average,7_Average,0,52
1697,561000.0,3,2.0,2000,7000,2.0,0,0,3_Average,7_Average,0,99
1698,270000.0,3,2.25,1520,7930,1.0,0,0,3_Average,7_Average,0,27
1699,600000.0,2,1.0,1040,3600,1.0,0,0,4_Good,7_Average,0,96
1700,219900.0,4,1.5,1120,5427,1.0,0,0,3_Average,6_Low_Average,0,46
1701,617000.0,3,1.75,3020,360241,2.0,0,0,3_Average,8_Good,0,23
1702,469000.0,3,2.25,1820,8446,2.0,0,0,3_Average,8_Good,0,37
1703,229000.0,3,1.0,1370,56628,1.0,0,0,3_Average,7_Average,0,73
1704,1270000.0,4,3.0,3130,2646,2.5,0,0,5_Very_Good,9_Better,0,109
1705,365000.0,3,1.5,1640,8301,1.0,0,0,3_Average,7_Average,0,57
1706,429000.0,4,2.5,2650,9301,2.0,0,0,3_Average,9_Better,0,14
1707,550000.0,4,2.5,2850,6809,2.0,0,0,3_Average,9_Better,0,12
1708,453000.0,3,2.5,1820,16300,1.0,0,0,4_Good,7_Average,0,60
1709,187500.0,3,1.5,1180,7000,1.0,0,0,4_Good,7_Average,0,38
1710,520500.0,6,2.5,1880,14350,1.0,0,0,5_Very_Good,7_Average,0,60
1711,300000.0,3,1.75,1280,12776,1.0,0,0,4_Good,7_Average,0,38
1712,799000.0,4,3.25,3120,5000,2.0,0,0,3_Average,9_Better,0,10
1713,338000.0,3,2.5,2470,4948,2.0,0,0,3_Average,8_Good,0,12
1714,800000.0,3,1.0,1700,4400,1.5,0,0,4_Good,8_Good,0,109
1715,360000.0,2,2.0,1180,3200,1.0,0,1,4_Good,6_Low_Average,0,70
1716,442500.0,6,2.5,2800,10490,1.0,0,0,3_Average,7_Average,0,47
1717,700000.0,4,1.0,1300,1651359,1.0,0,1,4_Good,6_Low_Average,0,95
1718,830000.0,5,3.0,3040,9601,1.0,0,0,5_Very_Good,9_Better,0,47
1719,360400.0,3,2.5,1630,11592,2.0,0,0,3_Average,8_Good,0,28
1720,345000.0,3,1.0,1340,9339,1.0,0,0,5_Very_Good,7_Average,0,55
1721,300000.0,3,1.75,1830,51836,1.0,0,0,4_Good,7_Average,0,49
1722,350000.0,3,1.0,1240,10800,1.0,0,0,5_Very_Good,7_Average,0,56
1723,368000.0,4,2.0,2500,36900,1.0,0,0,3_Average,7_Average,0,43
1724,264000.0,3,1.75,1760,7482,1.0,0,0,4_Good,8_Good,0,49
1725,435000.0,3,2.0,2660,16677,1.0,0,0,3_Average,9_Better,0,25
1726,200000.0,3,1.5,2060,15837,1.5,0,0,3_Average,6_Low_Average,0,112
1727,620000.0,5,2.5,2540,3832,2.0,0,0,5_Very_Good,8_Good,0,86
1728,1680000.0,5,4.25,4830,11466,2.0,0,0,3_Average,10_Very_Good,0,1
1729,337000.0,3,1.75,1400,6000,1.0,0,0,4_Good,7_Average,0,96
1730,1930000.0,4,3.25,4280,20296,2.0,0,0,4_Good,11_Excellent,0,31
1731,544500.0,4,2.5,2230,10414,1.0,0,0,5_Very_Good,7_Average,0,41
1733,445000.0,4,2.5,2340,3784,2.0,0,0,3_Average,8_Good,0,7
1734,379500.0,3,2.25,2070,14196,2.0,0,0,3_Average,7_Average,0,26
1735,189950.0,4,2.0,1910,4225,1.0,0,0,4_Good,6_Low_Average,0,96
1736,469000.0,3,1.0,950,4250,1.5,0,0,5_Very_Good,6_Low_Average,0,67
1737,600000.0,5,2.75,2910,53898,1.0,0,0,5_Very_Good,7_Average,0,36
1738,785000.0,3,2.5,2930,33981,2.0,0,1,3_Average,9_Better,0,15
1739,372000.0,4,2.75,2610,8967,2.0,0,0,4_Good,8_Good,0,25
1740,445000.0,5,3.0,3880,7180,2.0,0,0,3_Average,7_Average,0,11
1741,508000.0,4,2.25,3320,53392,2.0,0,0,4_Good,8_Good,0,29
1742,780000.0,5,1.5,1940,4800,2.0,0,0,3_Average,8_Good,0,110
1743,541100.0,4,2.25,2510,9800,2.0,0,0,3_Average,9_Better,0,37
1744,729000.0,4,2.5,2660,5608,2.0,0,0,3_Average,9_Better,0,12
1745,397000.0,3,2.0,1710,134489,1.0,0,1,5_Very_Good,7_Average,0,63
1746,451555.0,2,1.0,1320,4520,1.0,0,1,3_Average,6_Low_Average,0,103
1747,300000.0,2,1.0,960,8153,1.0,0,0,3_Average,6_Low_Average,0,68
1748,416000.0,3,2.5,1790,11542,1.0,0,0,5_Very_Good,7_Average,0,46
1749,490000.0,2,1.0,950,3060,1.0,0,0,3_Average,6_Low_Average,0,90
1750,480000.0,6,3.75,2940,5054,2.0,0,0,3_Average,7_Average,1,73
1751,368000.0,2,2.0,930,1662,1.0,0,0,3_Average,7_Average,0,13
1752,1040000.0,3,2.5,4570,10615,2.0,0,0,3_Average,12_Luxury,0,24
1753,545000.0,3,2.5,2370,9000,1.0,0,1,4_Good,8_Good,0,63
1754,850000.0,5,2.75,3430,15119,2.0,0,0,3_Average,10_Very_Good,0,17
1755,550000.0,4,3.5,3540,4750,2.0,0,0,3_Average,10_Very_Good,0,12
1756,600000.0,3,2.25,2240,9314,2.0,0,0,3_Average,9_Better,0,31
1757,535000.0,4,2.5,2710,12138,1.0,0,0,3_Average,8_Good,0,47
1758,599950.0,3,2.5,2660,4975,2.0,0,0,3_Average,8_Good,0,1
1759,531000.0,5,2.75,2540,5022,1.0,0,0,4_Good,8_Good,0,60
1760,530000.0,4,2.25,2210,7665,2.0,0,0,4_Good,8_Good,0,47
1761,597326.0,4,4.0,3570,8250,2.0,0,0,3_Average,10_Very_Good,0,0
1762,805000.0,4,2.5,3450,33460,2.0,0,0,3_Average,9_Better,0,18
1763,390000.0,4,1.75,2330,8364,1.0,0,0,4_Good,8_Good,0,47
1764,487250.0,4,2.0,1690,3250,1.5,0,0,3_Average,7_Average,0,114
1765,301000.0,3,1.5,1030,8414,1.0,0,0,4_Good,7_Average,0,48
1766,1180000.0,5,2.75,2560,5618,1.5,0,1,3_Average,8_Good,0,92
1767,299000.0,4,2.5,1950,3000,2.0,0,0,3_Average,7_Average,0,13
1768,2350000.0,4,2.25,4370,22863,2.5,0,1,4_Good,10_Very_Good,0,108
1769,400000.0,4,2.5,2350,3904,2.5,0,0,3_Average,7_Average,0,16
1770,467500.0,4,2.5,3160,7210,1.0,0,0,4_Good,7_Average,0,46
1771,305000.0,4,2.5,2430,9103,2.0,0,0,3_Average,8_Good,0,25
1772,210000.0,3,1.0,1340,306848,1.0,0,0,3_Average,5_Fair,0,62
1773,300000.0,3,1.0,1010,10168,1.0,0,0,3_Average,6_Low_Average,0,36
1774,327500.0,3,2.25,1770,8755,1.0,0,0,3_Average,8_Good,0,34
1775,269000.0,3,2.0,1210,7136,1.0,0,0,3_Average,7_Average,0,12
1776,975000.0,4,3.25,3330,17533,1.0,0,1,3_Average,9_Better,0,46
1777,355000.0,3,1.0,1240,5400,1.0,0,0,4_Good,7_Average,0,75
1778,712000.0,3,1.0,1250,4620,1.5,0,0,4_Good,7_Average,0,115
1779,883000.0,4,2.5,2960,41656,2.0,0,0,3_Average,10_Very_Good,0,30
1780,190000.0,2,1.0,840,12252,1.0,0,0,3_Average,6_Low_Average,0,21
1781,443000.0,3,1.75,1530,8028,1.0,0,0,3_Average,7_Average,0,48
1782,920000.0,4,3.0,3750,11025,2.0,0,0,3_Average,10_Very_Good,0,39
1783,285000.0,4,2.25,2150,8250,1.0,0,0,4_Good,7_Average,0,37
1784,901000.0,4,3.25,1560,4080,1.0,0,0,3_Average,7_Average,0,99
1785,552500.0,3,1.75,2040,5775,1.0,0,0,3_Average,7_Average,0,57
1786,256000.0,2,1.0,860,5000,1.0,0,0,3_Average,6_Low_Average,0,100
1787,341000.0,3,1.5,1720,7119,1.5,0,0,4_Good,7_Average,0,63
1788,279000.0,4,2.25,2090,8941,2.0,0,0,3_Average,7_Average,0,40
1789,686000.0,4,2.25,2130,10650,2.0,0,0,4_Good,8_Good,0,38
1790,225000.0,2,1.0,1300,11867,1.5,0,0,4_Good,6_Low_Average,0,40
1791,215500.0,2,1.75,1220,15600,1.0,0,0,3_Average,6_Low_Average,0,43
1792,950000.0,4,3.0,2420,4800,1.5,0,0,3_Average,7_Average,0,96
1793,503000.0,4,2.5,2940,156988,2.0,0,1,3_Average,9_Better,0,19
1794,780000.0,3,2.5,2610,7567,2.0,0,0,3_Average,9_Better,0,18
1795,212000.0,4,2.0,1880,7500,1.0,0,0,5_Very_Good,6_Low_Average,0,69
1796,580000.0,4,2.75,2330,6703,1.5,0,0,3_Average,7_Average,0,32
1797,465000.0,4,2.5,2200,3141,2.0,0,0,3_Average,7_Average,0,21
1798,206000.0,4,2.0,1720,7560,1.0,0,0,3_Average,7_Average,0,56
1799,615000.0,3,2.5,2250,10171,2.0,0,0,3_Average,9_Better,0,28
1800,519000.0,4,1.0,1640,6305,1.5,0,0,5_Very_Good,6_Low_Average,0,108
1801,1140000.0,4,3.25,4130,11444,2.0,0,0,3_Average,11_Excellent,0,14
1802,330000.0,5,2.5,2600,3839,2.0,0,0,3_Average,7_Average,0,10
1803,240000.0,4,1.5,1920,7973,1.0,0,0,3_Average,8_Good,0,60
1804,574000.0,3,2.0,2060,7000,1.0,0,0,4_Good,9_Better,0,27
1805,930000.0,4,4.25,5710,24663,2.0,0,0,3_Average,11_Excellent,0,8
1806,850000.0,4,3.0,2720,183823,2.0,0,0,3_Average,8_Good,1,40
1807,415000.0,3,1.5,1490,7275,1.0,0,0,3_Average,7_Average,0,41
1808,480000.0,3,2.5,2360,9005,1.0,0,0,5_Very_Good,7_Average,0,86
1809,300000.0,5,1.0,1940,8875,1.0,0,0,3_Average,7_Average,0,58
1810,439000.0,4,2.25,2570,9503,2.0,0,0,3_Average,8_Good,0,35
1811,450000.0,3,1.0,1160,36831,1.0,0,0,3_Average,7_Average,0,77
1812,589000.0,3,2.5,2660,206480,1.0,0,0,3_Average,8_Good,0,26
1813,477000.0,3,2.25,1260,3000,2.0,0,0,3_Average,7_Average,0,12
1814,587500.0,4,2.25,1780,6120,1.0,0,0,3_Average,8_Good,0,64
1815,1320000.0,4,2.25,3180,6105,2.0,0,0,3_Average,10_Very_Good,0,110
1816,1430000.0,4,2.5,3380,27589,2.0,0,0,3_Average,10_Very_Good,0,49
1817,700000.0,4,2.25,2690,15000,2.0,0,0,3_Average,9_Better,0,37
1818,275000.0,2,1.0,1180,6552,1.0,0,0,4_Good,6_Low_Average,0,66
1819,367500.0,3,1.0,1660,11783,1.0,0,0,4_Good,7_Average,0,37
1820,453250.0,4,2.5,2260,6300,2.0,0,0,3_Average,7_Average,0,14
1821,607000.0,5,1.75,1910,5428,1.0,0,0,3_Average,8_Good,0,61
1822,255000.0,4,2.0,2430,8960,1.0,0,0,3_Average,7_Average,0,55
1823,501000.0,2,2.0,1300,2500,1.0,0,0,4_Good,7_Average,0,89
1824,450000.0,3,1.0,1060,4650,1.0,0,0,3_Average,7_Average,0,65
1825,360000.0,3,2.25,2200,8000,2.0,0,0,3_Average,8_Good,0,34
1826,460000.0,4,1.75,1720,3050,1.5,0,0,5_Very_Good,7_Average,0,86
1827,753000.0,3,1.75,2360,8290,1.0,0,0,4_Good,7_Average,0,65
1828,389950.0,2,1.0,820,4234,1.0,0,1,3_Average,6_Low_Average,0,64
1829,469000.0,2,1.0,1030,4400,1.0,0,0,3_Average,7_Average,0,91
1830,550000.0,4,1.75,2030,5688,2.0,0,1,4_Good,9_Better,0,76
1831,565000.0,5,3.5,2700,11675,1.5,0,1,4_Good,6_Low_Average,0,67
1832,189650.0,2,1.75,1100,7600,1.0,0,0,3_Average,6_Low_Average,0,35
1833,1530000.0,4,3.25,3620,5131,2.0,0,1,4_Good,11_Excellent,0,88
1834,260000.0,3,1.75,1340,8000,1.0,0,0,3_Average,7_Average,0,35
1835,243000.0,3,1.75,1790,12000,1.0,0,0,3_Average,7_Average,0,55
1836,1100000.0,4,2.5,3830,13800,1.0,0,1,4_Good,9_Better,0,46
1837,249000.0,3,1.5,1580,7200,1.0,0,0,4_Good,7_Average,0,39
1838,720000.0,2,1.0,2020,7200,1.0,0,1,4_Good,7_Average,0,68
1839,905000.0,4,2.5,3330,9557,2.0,0,0,3_Average,10_Very_Good,0,20
1840,824500.0,4,2.5,2610,3500,1.5,0,0,5_Very_Good,7_Average,0,88
1841,762500.0,4,2.75,2610,8760,1.0,0,0,4_Good,8_Good,0,37
1842,580000.0,3,2.5,1740,1280,3.0,0,1,3_Average,8_Good,0,7
1843,380000.0,3,2.0,1840,8580,1.0,0,0,3_Average,8_Good,0,25
1844,805000.0,3,1.75,1080,3200,1.0,0,0,4_Good,7_Average,0,89
1845,520000.0,4,1.75,1240,4532,1.5,0,0,4_Good,7_Average,0,71
1846,1570000.0,5,4.5,5620,5800,3.0,0,1,3_Average,11_Excellent,0,16
1847,175000.0,2,1.0,1170,8925,1.0,0,1,3_Average,6_Low_Average,0,104
1848,353500.0,4,2.25,1760,9602,2.0,0,0,3_Average,7_Average,0,28
1849,500000.0,4,2.5,2230,26989,1.0,0,1,4_Good,8_Good,0,53
1850,386500.0,3,1.75,1520,7350,1.0,0,0,4_Good,7_Average,0,43
1851,210000.0,2,1.0,1450,4750,1.0,0,0,3_Average,7_Average,0,65
1852,439500.0,3,2.5,1600,6510,1.0,0,0,3_Average,7_Average,0,32
1853,315000.0,5,2.5,3220,5751,2.0,0,0,3_Average,8_Good,0,13
1854,339000.0,4,2.5,1830,8601,2.0,0,0,3_Average,7_Average,0,12
1855,655000.0,4,2.25,2200,9163,1.0,0,0,4_Good,8_Good,0,44
1856,740000.0,2,2.5,2170,8678,1.0,0,0,3_Average,8_Good,0,7
1857,685000.0,5,2.5,1900,7843,2.0,0,0,5_Very_Good,7_Average,0,49
1858,550000.0,5,2.5,2960,9877,1.0,0,0,4_Good,7_Average,0,55
1859,405000.0,2,1.75,1710,4234,2.0,0,0,3_Average,7_Average,0,95
1860,765000.0,4,2.25,2620,17366,1.0,0,1,3_Average,9_Better,0,31
1861,625000.0,3,2.0,2140,3600,2.0,0,0,3_Average,8_Good,1,104
1862,207000.0,4,2.5,2100,19680,1.5,0,0,3_Average,6_Low_Average,0,101
1863,370000.0,4,2.5,2100,19680,1.5,0,0,3_Average,6_Low_Average,0,101
1864,475000.0,3,2.5,1460,4961,1.0,0,0,4_Good,8_Good,0,27
1865,365000.0,2,1.0,990,8250,1.0,0,0,3_Average,7_Average,0,60
1866,411800.0,4,2.25,2190,6800,1.0,0,0,5_Very_Good,7_Average,0,46
1867,668000.0,5,3.5,3990,42436,2.0,0,0,3_Average,9_Better,0,13
1868,618000.0,3,2.5,2340,3630,2.0,0,0,3_Average,9_Better,0,17
1869,247500.0,4,2.0,2460,5921,1.0,0,0,4_Good,7_Average,0,67
1870,345000.0,5,3.0,2080,6150,1.0,0,0,3_Average,7_Average,0,65
1871,616300.0,3,2.0,1700,8400,2.0,0,1,3_Average,7_Average,0,88
1872,348000.0,3,1.5,1330,6768,1.0,0,0,4_Good,7_Average,0,63
1873,425000.0,3,2.5,1630,10762,1.0,0,0,3_Average,7_Average,0,21
1874,850000.0,5,2.75,2920,11880,1.0,0,0,5_Very_Good,8_Good,0,47
1875,820000.0,5,2.75,2830,6137,2.0,0,0,3_Average,9_Better,0,5
1876,832000.0,4,2.25,3190,52953,2.0,0,0,4_Good,10_Very_Good,0,35
1877,835000.0,3,1.75,1490,3840,2.0,0,0,3_Average,8_Good,1,31
1878,350000.0,3,2.5,1630,3425,2.0,0,0,3_Average,8_Good,0,16
1879,349000.0,4,2.5,2280,4096,2.0,0,0,3_Average,7_Average,0,12
1880,1130000.0,6,3.75,3010,4360,2.0,0,0,3_Average,9_Better,0,1
1881,320000.0,3,2.5,1590,3480,2.0,0,0,3_Average,7_Average,0,11
1882,150000.0,3,1.0,1250,7210,1.0,0,0,4_Good,7_Average,0,47
1883,340000.0,3,1.0,1710,10190,1.0,0,0,3_Average,6_Low_Average,0,66
1884,785500.0,4,4.0,3280,8448,2.0,0,0,3_Average,10_Very_Good,0,8
1885,410500.0,4,2.5,3362,8601,2.0,0,0,3_Average,8_Good,0,11
1886,580000.0,3,2.5,2200,11000,2.0,0,1,3_Average,9_Better,0,37
1887,345000.0,2,1.5,830,920,2.0,0,0,3_Average,7_Average,0,10
1888,550000.0,3,2.25,2160,37000,1.5,0,0,4_Good,7_Average,0,82
1889,449500.0,4,3.0,2580,7299,2.0,0,0,3_Average,8_Good,0,17
1890,300000.0,3,1.0,2150,7007,1.0,0,0,3_Average,6_Low_Average,0,61
1891,915000.0,4,2.5,3510,28052,2.0,0,0,3_Average,10_Very_Good,0,27
1892,1580000.0,4,3.75,3810,9916,2.0,0,0,3_Average,11_Excellent,0,26
1893,599000.0,4,2.75,2020,2750,1.0,0,0,3_Average,8_Good,1,98
1894,755000.0,4,2.5,2120,10202,1.0,0,0,4_Good,7_Average,0,55
1895,400000.0,3,1.0,1250,7157,1.0,0,0,3_Average,7_Average,1,71
1896,133000.0,3,1.0,980,9115,1.0,0,0,3_Average,7_Average,0,47
